Time,Camera,Car#
1357,TrafficCamera_5,Car3
1357,TrafficCamera_5,Car3
1357,TrafficCamera_4,Car2
1357,TrafficCamera_4,Car2
1357,TrafficCamera_3,Car3
1357,TrafficCamera_1,Car2
1358,TrafficCamera_5,Car3
1358,TrafficCamera_5,Car3
1358,TrafficCamera_4,Car2
1358,TrafficCamera_4,Car2
1358,TrafficCamera_3,Car3
1358,TrafficCamera_1,Car2
1359,TrafficCamera_4,Car2
1359,TrafficCamera_4,Car2
1359,TrafficCamera_1,Car2
1360,TrafficCamera_4,Car2
1360,TrafficCamera_4,Car2
1360,TrafficCamera_1,Car2
1361,TrafficCamera_5,Car3
1361,TrafficCamera_5,Car3
1361,TrafficCamera_4,Car2
1361,TrafficCamera_4,Car2
1361,TrafficCamera_3,Car3
1361,TrafficCamera_1,Car2
1362,TrafficCamera_5,Car3
1362,TrafficCamera_5,Car3
1362,TrafficCamera_4,Car2
1362,TrafficCamera_4,Car2
1362,TrafficCamera_3,Car3
1362,TrafficCamera_1,Car2
1363,TrafficCamera_5,Car3
1363,TrafficCamera_5,Car3
1363,TrafficCamera_4,Car2
1363,TrafficCamera_4,Car2
1363,TrafficCamera_3,Car3
1363,TrafficCamera_1,Car2
1364,TrafficCamera_5,Car3
1364,TrafficCamera_5,Car3
1364,TrafficCamera_4,Car2
1364,TrafficCamera_4,Car2
1364,TrafficCamera_3,Car3
1364,TrafficCamera_1,Car2
1365,TrafficCamera_5,Car3
1365,TrafficCamera_5,Car3
1365,TrafficCamera_4,Car2
1365,TrafficCamera_4,Car2
1365,TrafficCamera_3,Car3
1365,TrafficCamera_1,Car2
1366,TrafficCamera_5,Car3
1366,TrafficCamera_5,Car3
1366,TrafficCamera_3,Car3
1367,TrafficCamera_5,Car3
1367,TrafficCamera_5,Car3
1367,TrafficCamera_4,Car2
1367,TrafficCamera_4,Car2
1367,TrafficCamera_3,Car3
1367,TrafficCamera_1,Car2
1368,TrafficCamera_5,Car3
1368,TrafficCamera_5,Car3
1368,TrafficCamera_3,Car3
1369,TrafficCamera_5,Car3
1369,TrafficCamera_5,Car3
1369,TrafficCamera_4,Car2
1369,TrafficCamera_4,Car2
1369,TrafficCamera_3,Car3
1369,TrafficCamera_1,Car2
1370,TrafficCamera_5,Car3
1370,TrafficCamera_5,Car3
1370,TrafficCamera_4,Car2
1370,TrafficCamera_4,Car2
1370,TrafficCamera_3,Car3
1370,TrafficCamera_1,Car2
1371,TrafficCamera_5,Car3
1371,TrafficCamera_5,Car3
1371,TrafficCamera_3,Car3
1372,TrafficCamera_5,Car3
1372,TrafficCamera_5,Car3
1372,TrafficCamera_4,Car2
1372,TrafficCamera_4,Car2
1372,TrafficCamera_3,Car3
1372,TrafficCamera_1,Car2
1373,TrafficCamera_5,Car3
1373,TrafficCamera_5,Car3
1373,TrafficCamera_4,Car2
1373,TrafficCamera_4,Car2
1373,TrafficCamera_3,Car3
1373,TrafficCamera_1,Car2
1374,TrafficCamera_5,Car3
1374,TrafficCamera_5,Car3
1374,TrafficCamera_4,Car2
1374,TrafficCamera_4,Car2
1374,TrafficCamera_3,Car3
1374,TrafficCamera_1,Car2
1375,TrafficCamera_5,Car3
1375,TrafficCamera_5,Car3
1375,TrafficCamera_4,Car2
1375,TrafficCamera_4,Car2
1375,TrafficCamera_3,Car3
1375,TrafficCamera_1,Car2
1376,TrafficCamera_5,Car3
1376,TrafficCamera_5,Car3
1376,TrafficCamera_4,Car2
1376,TrafficCamera_4,Car2
1376,TrafficCamera_3,Car3
1376,TrafficCamera_1,Car2
1377,TrafficCamera_5,Car3
1377,TrafficCamera_5,Car3
1377,TrafficCamera_4,Car2
1377,TrafficCamera_4,Car2
1377,TrafficCamera_3,Car3
1377,TrafficCamera_1,Car2
1378,TrafficCamera_5,Car3
1378,TrafficCamera_5,Car3
1378,TrafficCamera_4,Car2
1378,TrafficCamera_4,Car2
1378,TrafficCamera_3,Car3
1378,TrafficCamera_1,Car2
1379,TrafficCamera_5,Car3
1379,TrafficCamera_5,Car3
1379,TrafficCamera_4,Car2
1379,TrafficCamera_4,Car2
1379,TrafficCamera_3,Car3
1379,TrafficCamera_1,Car2
1380,TrafficCamera_5,Car3
1380,TrafficCamera_5,Car3
1380,TrafficCamera_4,Car2
1380,TrafficCamera_4,Car2
1380,TrafficCamera_3,Car3
1380,TrafficCamera_1,Car2
1381,TrafficCamera_5,Car3
1381,TrafficCamera_5,Car3
1381,TrafficCamera_4,Car2
1381,TrafficCamera_4,Car2
1381,TrafficCamera_3,Car3
1381,TrafficCamera_1,Car2
1382,TrafficCamera_5,Car3
1382,TrafficCamera_5,Car3
1382,TrafficCamera_4,Car2
1382,TrafficCamera_4,Car2
1382,TrafficCamera_3,Car3
1382,TrafficCamera_1,Car2
1383,TrafficCamera_5,Car3
1383,TrafficCamera_5,Car3
1383,TrafficCamera_4,Car2
1383,TrafficCamera_4,Car2
1383,TrafficCamera_3,Car3
1383,TrafficCamera_1,Car2
1384,TrafficCamera_5,Car3
1384,TrafficCamera_5,Car3
1384,TrafficCamera_4,Car2
1384,TrafficCamera_4,Car2
1384,TrafficCamera_3,Car3
1384,TrafficCamera_1,Car2
1385,TrafficCamera_5,Car3
1385,TrafficCamera_5,Car3
1385,TrafficCamera_4,Car2
1385,TrafficCamera_4,Car2
1385,TrafficCamera_3,Car3
1385,TrafficCamera_1,Car2
1386,TrafficCamera_5,Car3
1386,TrafficCamera_5,Car3
1386,TrafficCamera_4,Car2
1386,TrafficCamera_4,Car2
1386,TrafficCamera_3,Car3
1386,TrafficCamera_1,Car2
1387,TrafficCamera_5,Car3
1387,TrafficCamera_5,Car3
1387,TrafficCamera_4,Car2
1387,TrafficCamera_4,Car2
1387,TrafficCamera_3,Car3
1387,TrafficCamera_1,Car2
1388,TrafficCamera_5,Car3
1388,TrafficCamera_5,Car3
1388,TrafficCamera_4,Car2
1388,TrafficCamera_4,Car2
1388,TrafficCamera_3,Car3
1388,TrafficCamera_1,Car2
1389,TrafficCamera_5,Car3
1389,TrafficCamera_5,Car3
1389,TrafficCamera_4,Car2
1389,TrafficCamera_4,Car2
1389,TrafficCamera_3,Car3
1389,TrafficCamera_1,Car2
1390,TrafficCamera_5,Car3
1390,TrafficCamera_5,Car3
1390,TrafficCamera_4,Car2
1390,TrafficCamera_4,Car2
1390,TrafficCamera_3,Car3
1390,TrafficCamera_1,Car2
1391,TrafficCamera_5,Car3
1391,TrafficCamera_5,Car3
1391,TrafficCamera_4,Car2
1391,TrafficCamera_4,Car2
1391,TrafficCamera_3,Car3
1391,TrafficCamera_1,Car2
1392,TrafficCamera_5,Car3
1392,TrafficCamera_5,Car3
1392,TrafficCamera_3,Car3
1393,TrafficCamera_5,Car3
1393,TrafficCamera_5,Car3
1393,TrafficCamera_4,Car2
1393,TrafficCamera_4,Car2
1393,TrafficCamera_3,Car3
1393,TrafficCamera_1,Car2
1394,TrafficCamera_5,Car3
1394,TrafficCamera_5,Car3
1394,TrafficCamera_4,Car2
1394,TrafficCamera_4,Car2
1394,TrafficCamera_3,Car3
1394,TrafficCamera_1,Car2
1395,TrafficCamera_5,Car3
1395,TrafficCamera_5,Car3
1395,TrafficCamera_4,Car2
1395,TrafficCamera_4,Car2
1395,TrafficCamera_3,Car3
1395,TrafficCamera_1,Car2
1396,TrafficCamera_5,Car3
1396,TrafficCamera_5,Car3
1396,TrafficCamera_4,Car2
1396,TrafficCamera_4,Car2
1396,TrafficCamera_3,Car3
1396,TrafficCamera_1,Car2
1397,TrafficCamera_5,Car3
1397,TrafficCamera_5,Car3
1397,TrafficCamera_4,Car2
1397,TrafficCamera_4,Car2
1397,TrafficCamera_3,Car3
1397,TrafficCamera_1,Car2
1398,TrafficCamera_5,Car3
1398,TrafficCamera_5,Car3
1398,TrafficCamera_4,Car2
1398,TrafficCamera_4,Car2
1398,TrafficCamera_3,Car3
1398,TrafficCamera_1,Car2
1399,TrafficCamera_5,Car3
1399,TrafficCamera_5,Car3
1399,TrafficCamera_4,Car2
1399,TrafficCamera_4,Car2
1399,TrafficCamera_3,Car3
1399,TrafficCamera_1,Car2
1400,TrafficCamera_5,Car3
1400,TrafficCamera_5,Car3
1400,TrafficCamera_4,Car2
1400,TrafficCamera_4,Car2
1400,TrafficCamera_3,Car3
1400,TrafficCamera_1,Car2
1401,TrafficCamera_5,Car3
1401,TrafficCamera_5,Car3
1401,TrafficCamera_4,Car2
1401,TrafficCamera_4,Car2
1401,TrafficCamera_3,Car3
1401,TrafficCamera_1,Car2
1402,TrafficCamera_5,Car3
1402,TrafficCamera_5,Car3
1402,TrafficCamera_4,Car2
1402,TrafficCamera_4,Car2
1402,TrafficCamera_3,Car3
1402,TrafficCamera_1,Car2
1403,TrafficCamera_5,Car3
1403,TrafficCamera_5,Car3
1403,TrafficCamera_4,Car2
1403,TrafficCamera_4,Car2
1403,TrafficCamera_3,Car3
1403,TrafficCamera_1,Car2
1404,TrafficCamera_4,Car2
1404,TrafficCamera_4,Car2
1404,TrafficCamera_1,Car2
1405,TrafficCamera_5,Car3
1405,TrafficCamera_5,Car3
1405,TrafficCamera_4,Car2
1405,TrafficCamera_4,Car2
1405,TrafficCamera_3,Car3
1405,TrafficCamera_1,Car2
1406,TrafficCamera_5,Car3
1406,TrafficCamera_5,Car3
1406,TrafficCamera_4,Car2
1406,TrafficCamera_4,Car2
1406,TrafficCamera_3,Car3
1406,TrafficCamera_1,Car2
1407,TrafficCamera_5,Car3
1407,TrafficCamera_5,Car3
1407,TrafficCamera_4,Car2
1407,TrafficCamera_4,Car2
1407,TrafficCamera_3,Car3
1407,TrafficCamera_1,Car2
1408,TrafficCamera_4,Car2
1408,TrafficCamera_4,Car2
1408,TrafficCamera_1,Car2
1409,TrafficCamera_5,Car3
1409,TrafficCamera_5,Car3
1409,TrafficCamera_4,Car2
1409,TrafficCamera_4,Car2
1409,TrafficCamera_3,Car3
1409,TrafficCamera_1,Car2
1410,TrafficCamera_5,Car3
1410,TrafficCamera_5,Car3
1410,TrafficCamera_4,Car2
1410,TrafficCamera_4,Car2
1410,TrafficCamera_3,Car3
1410,TrafficCamera_1,Car2
1411,TrafficCamera_5,Car3
1411,TrafficCamera_5,Car3
1411,TrafficCamera_4,Car2
1411,TrafficCamera_4,Car2
1411,TrafficCamera_3,Car3
1411,TrafficCamera_1,Car2
1412,TrafficCamera_5,Car3
1412,TrafficCamera_5,Car3
1412,TrafficCamera_4,Car2
1412,TrafficCamera_4,Car2
1412,TrafficCamera_3,Car3
1412,TrafficCamera_1,Car2
1413,TrafficCamera_5,Car3
1413,TrafficCamera_5,Car3
1413,TrafficCamera_4,Car2
1413,TrafficCamera_4,Car2
1413,TrafficCamera_3,Car3
1413,TrafficCamera_1,Car2
1414,TrafficCamera_5,Car3
1414,TrafficCamera_5,Car3
1414,TrafficCamera_4,Car2
1414,TrafficCamera_4,Car2
1414,TrafficCamera_3,Car3
1414,TrafficCamera_1,Car2
1415,TrafficCamera_5,Car3
1415,TrafficCamera_5,Car3
1415,TrafficCamera_4,Car2
1415,TrafficCamera_4,Car2
1415,TrafficCamera_3,Car3
1415,TrafficCamera_1,Car2
1416,TrafficCamera_5,Car3
1416,TrafficCamera_5,Car3
1416,TrafficCamera_4,Car2
1416,TrafficCamera_4,Car2
1416,TrafficCamera_3,Car3
1416,TrafficCamera_1,Car2
1417,TrafficCamera_5,Car3
1417,TrafficCamera_5,Car3
1417,TrafficCamera_4,Car2
1417,TrafficCamera_4,Car2
1417,TrafficCamera_3,Car3
1417,TrafficCamera_1,Car2
1418,TrafficCamera_5,Car3
1418,TrafficCamera_5,Car3
1418,TrafficCamera_4,Car2
1418,TrafficCamera_4,Car2
1418,TrafficCamera_3,Car3
1418,TrafficCamera_1,Car2
1419,TrafficCamera_5,Car3
1419,TrafficCamera_5,Car3
1419,TrafficCamera_4,Car2
1419,TrafficCamera_4,Car2
1419,TrafficCamera_3,Car3
1419,TrafficCamera_1,Car2
1420,TrafficCamera_5,Car3
1420,TrafficCamera_5,Car3
1420,TrafficCamera_4,Car2
1420,TrafficCamera_4,Car2
1420,TrafficCamera_3,Car3
1420,TrafficCamera_1,Car2
1421,TrafficCamera_4,Car2
1421,TrafficCamera_4,Car2
1421,TrafficCamera_3,Car3
1421,TrafficCamera_1,Car2
1422,TrafficCamera_4,Car2
1422,TrafficCamera_4,Car2
1422,TrafficCamera_3,Car3
1422,TrafficCamera_1,Car2
1423,TrafficCamera_4,Car2
1423,TrafficCamera_4,Car2
1423,TrafficCamera_3,Car3
1423,TrafficCamera_1,Car2
1424,TrafficCamera_4,Car2
1424,TrafficCamera_4,Car2
1424,TrafficCamera_3,Car3
1424,TrafficCamera_1,Car2
1425,TrafficCamera_4,Car2
1425,TrafficCamera_4,Car2
1425,TrafficCamera_3,Car3
1425,TrafficCamera_1,Car2
1426,TrafficCamera_4,Car2
1426,TrafficCamera_4,Car2
1426,TrafficCamera_3,Car3
1426,TrafficCamera_1,Car2
1426,TrafficCamera_1,Car2
1427,TrafficCamera_4,Car2
1427,TrafficCamera_4,Car2
1427,TrafficCamera_3,Car3
1427,TrafficCamera_1,Car2
1427,TrafficCamera_1,Car2
1428,TrafficCamera_4,Car2
1428,TrafficCamera_4,Car2
1428,TrafficCamera_3,Car3
1428,TrafficCamera_1,Car2
1428,TrafficCamera_1,Car2
1429,TrafficCamera_4,Car2
1429,TrafficCamera_4,Car2
1429,TrafficCamera_3,Car3
1429,TrafficCamera_1,Car2
1429,TrafficCamera_1,Car2
1430,TrafficCamera_4,Car2
1430,TrafficCamera_4,Car2
1430,TrafficCamera_3,Car3
1430,TrafficCamera_1,Car2
1430,TrafficCamera_1,Car2
1431,TrafficCamera_4,Car2
1431,TrafficCamera_4,Car2
1431,TrafficCamera_3,Car3
1431,TrafficCamera_1,Car2
1431,TrafficCamera_1,Car2
1432,TrafficCamera_4,Car2
1432,TrafficCamera_4,Car2
1432,TrafficCamera_3,Car3
1432,TrafficCamera_1,Car2
1432,TrafficCamera_1,Car2
1433,TrafficCamera_4,Car2
1433,TrafficCamera_4,Car2
1433,TrafficCamera_3,Car3
1433,TrafficCamera_1,Car2
1433,TrafficCamera_1,Car2
1434,TrafficCamera_4,Car2
1434,TrafficCamera_4,Car2
1434,TrafficCamera_3,Car3
1434,TrafficCamera_1,Car2
1434,TrafficCamera_1,Car2
1435,TrafficCamera_4,Car2
1435,TrafficCamera_3,Car3
1435,TrafficCamera_1,Car2
1435,TrafficCamera_1,Car2
1436,TrafficCamera_4,Car2
1436,TrafficCamera_3,Car3
1436,TrafficCamera_1,Car2
1436,TrafficCamera_1,Car2
1437,TrafficCamera_4,Car2
1437,TrafficCamera_3,Car3
1437,TrafficCamera_1,Car2
1437,TrafficCamera_1,Car2
1438,TrafficCamera_4,Car2
1438,TrafficCamera_3,Car3
1438,TrafficCamera_1,Car2
1438,TrafficCamera_1,Car2
1439,TrafficCamera_4,Car2
1439,TrafficCamera_3,Car3
1439,TrafficCamera_1,Car2
1439,TrafficCamera_1,Car2
1440,TrafficCamera_4,Car2
1440,TrafficCamera_3,Car3
1440,TrafficCamera_1,Car2
1440,TrafficCamera_1,Car2
1441,TrafficCamera_4,Car2
1441,TrafficCamera_3,Car3
1441,TrafficCamera_1,Car2
1441,TrafficCamera_1,Car2
1442,TrafficCamera_4,Car2
1442,TrafficCamera_3,Car3
1442,TrafficCamera_1,Car2
1442,TrafficCamera_1,Car2
1443,TrafficCamera_4,Car2
1443,TrafficCamera_3,Car3
1443,TrafficCamera_1,Car2
1443,TrafficCamera_1,Car2
1444,TrafficCamera_4,Car2
1444,TrafficCamera_3,Car3
1444,TrafficCamera_1,Car2
1444,TrafficCamera_1,Car2
1445,TrafficCamera_4,Car2
1445,TrafficCamera_3,Car3
1445,TrafficCamera_1,Car2
1445,TrafficCamera_1,Car2
1446,TrafficCamera_4,Car2
1446,TrafficCamera_3,Car3
1446,TrafficCamera_3,Car3
1446,TrafficCamera_1,Car2
1446,TrafficCamera_1,Car2
1447,TrafficCamera_4,Car2
1447,TrafficCamera_3,Car3
1447,TrafficCamera_3,Car3
1447,TrafficCamera_1,Car2
1447,TrafficCamera_1,Car2
1448,TrafficCamera_4,Car2
1448,TrafficCamera_3,Car3
1448,TrafficCamera_3,Car3
1448,TrafficCamera_1,Car2
1448,TrafficCamera_1,Car2
1449,TrafficCamera_4,Car2
1449,TrafficCamera_3,Car3
1449,TrafficCamera_3,Car3
1449,TrafficCamera_1,Car2
1449,TrafficCamera_1,Car2
1450,TrafficCamera_3,Car3
1450,TrafficCamera_3,Car3
1451,TrafficCamera_4,Car2
1451,TrafficCamera_3,Car3
1451,TrafficCamera_3,Car3
1451,TrafficCamera_1,Car2
1451,TrafficCamera_1,Car2
1452,TrafficCamera_4,Car2
1452,TrafficCamera_3,Car3
1452,TrafficCamera_3,Car3
1452,TrafficCamera_1,Car2
1452,TrafficCamera_1,Car2
1453,TrafficCamera_4,Car2
1453,TrafficCamera_3,Car3
1453,TrafficCamera_3,Car3
1453,TrafficCamera_1,Car2
1453,TrafficCamera_1,Car2
1454,TrafficCamera_4,Car2
1454,TrafficCamera_3,Car3
1454,TrafficCamera_3,Car3
1454,TrafficCamera_1,Car2
1454,TrafficCamera_1,Car2
1455,TrafficCamera_4,Car2
1455,TrafficCamera_3,Car3
1455,TrafficCamera_3,Car3
1455,TrafficCamera_1,Car2
1455,TrafficCamera_1,Car2
1456,TrafficCamera_4,Car2
1456,TrafficCamera_3,Car3
1456,TrafficCamera_3,Car3
1456,TrafficCamera_1,Car2
1456,TrafficCamera_1,Car2
1457,TrafficCamera_4,Car2
1457,TrafficCamera_3,Car3
1457,TrafficCamera_3,Car3
1457,TrafficCamera_1,Car2
1457,TrafficCamera_1,Car2
1458,TrafficCamera_4,Car2
1458,TrafficCamera_3,Car3
1458,TrafficCamera_3,Car3
1458,TrafficCamera_1,Car2
1458,TrafficCamera_1,Car2
1459,TrafficCamera_4,Car2
1459,TrafficCamera_3,Car3
1459,TrafficCamera_3,Car3
1459,TrafficCamera_1,Car2
1459,TrafficCamera_1,Car2
1460,TrafficCamera_3,Car3
1460,TrafficCamera_3,Car3
1461,TrafficCamera_4,Car2
1461,TrafficCamera_3,Car3
1461,TrafficCamera_3,Car3
1461,TrafficCamera_1,Car2
1461,TrafficCamera_1,Car2
1462,TrafficCamera_4,Car2
1462,TrafficCamera_3,Car3
1462,TrafficCamera_3,Car3
1462,TrafficCamera_1,Car2
1462,TrafficCamera_1,Car2
1463,TrafficCamera_4,Car2
1463,TrafficCamera_3,Car3
1463,TrafficCamera_3,Car3
1463,TrafficCamera_1,Car2
1463,TrafficCamera_1,Car2
1464,TrafficCamera_4,Car2
1464,TrafficCamera_3,Car3
1464,TrafficCamera_3,Car3
1464,TrafficCamera_1,Car2
1464,TrafficCamera_1,Car2
1465,TrafficCamera_4,Car2
1465,TrafficCamera_3,Car3
1465,TrafficCamera_3,Car3
1465,TrafficCamera_1,Car2
1465,TrafficCamera_1,Car2
1466,TrafficCamera_4,Car2
1466,TrafficCamera_3,Car3
1466,TrafficCamera_3,Car3
1466,TrafficCamera_1,Car2
1466,TrafficCamera_1,Car2
1467,TrafficCamera_4,Car2
1467,TrafficCamera_3,Car3
1467,TrafficCamera_3,Car3
1467,TrafficCamera_1,Car2
1467,TrafficCamera_1,Car2
1468,TrafficCamera_4,Car2
1468,TrafficCamera_3,Car3
1468,TrafficCamera_3,Car3
1468,TrafficCamera_1,Car2
1468,TrafficCamera_1,Car2
1469,TrafficCamera_4,Car2
1469,TrafficCamera_1,Car2
1469,TrafficCamera_1,Car2
1470,TrafficCamera_4,Car2
1470,TrafficCamera_3,Car3
1470,TrafficCamera_3,Car3
1470,TrafficCamera_1,Car2
1470,TrafficCamera_1,Car2
1472,TrafficCamera_3,Car3
1472,TrafficCamera_3,Car3
1473,TrafficCamera_4,Car2
1473,TrafficCamera_3,Car3
1473,TrafficCamera_3,Car3
1473,TrafficCamera_1,Car2
1473,TrafficCamera_1,Car2
1474,TrafficCamera_4,Car2
1474,TrafficCamera_3,Car3
1474,TrafficCamera_3,Car3
1474,TrafficCamera_1,Car2
1474,TrafficCamera_1,Car2
1475,TrafficCamera_4,Car2
1475,TrafficCamera_1,Car2
1475,TrafficCamera_1,Car2
1476,TrafficCamera_4,Car2
1476,TrafficCamera_3,Car3
1476,TrafficCamera_3,Car3
1476,TrafficCamera_1,Car2
1476,TrafficCamera_1,Car2
1477,TrafficCamera_4,Car2
1477,TrafficCamera_3,Car3
1477,TrafficCamera_3,Car3
1477,TrafficCamera_1,Car2
1477,TrafficCamera_1,Car2
1478,TrafficCamera_4,Car2
1478,TrafficCamera_3,Car3
1478,TrafficCamera_3,Car3
1478,TrafficCamera_1,Car2
1478,TrafficCamera_1,Car2
1479,TrafficCamera_4,Car2
1479,TrafficCamera_3,Car3
1479,TrafficCamera_3,Car3
1479,TrafficCamera_1,Car2
1479,TrafficCamera_1,Car2
1480,TrafficCamera_4,Car2
1480,TrafficCamera_3,Car3
1480,TrafficCamera_3,Car3
1480,TrafficCamera_1,Car2
1480,TrafficCamera_1,Car2
1481,TrafficCamera_4,Car2
1481,TrafficCamera_3,Car3
1481,TrafficCamera_3,Car3
1481,TrafficCamera_1,Car2
1481,TrafficCamera_1,Car2
1482,TrafficCamera_4,Car2
1482,TrafficCamera_3,Car3
1482,TrafficCamera_3,Car3
1482,TrafficCamera_1,Car2
1482,TrafficCamera_1,Car2
1483,TrafficCamera_4,Car2
1483,TrafficCamera_3,Car3
1483,TrafficCamera_3,Car3
1483,TrafficCamera_1,Car2
1483,TrafficCamera_1,Car2
1484,TrafficCamera_4,Car2
1484,TrafficCamera_3,Car3
1484,TrafficCamera_3,Car3
1484,TrafficCamera_1,Car2
1484,TrafficCamera_1,Car2
1485,TrafficCamera_4,Car2
1485,TrafficCamera_3,Car3
1485,TrafficCamera_3,Car3
1485,TrafficCamera_1,Car2
1485,TrafficCamera_1,Car2
1486,TrafficCamera_4,Car2
1486,TrafficCamera_3,Car3
1486,TrafficCamera_3,Car3
1486,TrafficCamera_1,Car2
1486,TrafficCamera_1,Car2
1487,TrafficCamera_4,Car2
1487,TrafficCamera_3,Car3
1487,TrafficCamera_3,Car3
1487,TrafficCamera_1,Car2
1487,TrafficCamera_1,Car2
1488,TrafficCamera_4,Car2
1488,TrafficCamera_3,Car3
1488,TrafficCamera_3,Car3
1488,TrafficCamera_1,Car2
1488,TrafficCamera_1,Car2
1489,TrafficCamera_4,Car2
1489,TrafficCamera_3,Car3
1489,TrafficCamera_3,Car3
1489,TrafficCamera_1,Car2
1489,TrafficCamera_1,Car2
1490,TrafficCamera_3,Car3
1490,TrafficCamera_3,Car3
1491,TrafficCamera_4,Car2
1491,TrafficCamera_3,Car3
1491,TrafficCamera_3,Car3
1491,TrafficCamera_1,Car2
1491,TrafficCamera_1,Car2
1492,TrafficCamera_4,Car2
1492,TrafficCamera_3,Car3
1492,TrafficCamera_3,Car3
1492,TrafficCamera_1,Car2
1492,TrafficCamera_1,Car2
1493,TrafficCamera_4,Car2
1493,TrafficCamera_3,Car3
1493,TrafficCamera_3,Car3
1493,TrafficCamera_1,Car2
1493,TrafficCamera_1,Car2
1494,TrafficCamera_4,Car2
1494,TrafficCamera_3,Car3
1494,TrafficCamera_3,Car3
1494,TrafficCamera_1,Car2
1494,TrafficCamera_1,Car2
1495,TrafficCamera_4,Car2
1495,TrafficCamera_3,Car3
1495,TrafficCamera_3,Car3
1495,TrafficCamera_1,Car2
1495,TrafficCamera_1,Car2
1496,TrafficCamera_4,Car2
1496,TrafficCamera_3,Car3
1496,TrafficCamera_3,Car3
1496,TrafficCamera_1,Car2
1496,TrafficCamera_1,Car2
1497,TrafficCamera_4,Car2
1497,TrafficCamera_3,Car3
1497,TrafficCamera_3,Car3
1497,TrafficCamera_1,Car2
1497,TrafficCamera_1,Car2
1498,TrafficCamera_4,Car2
1498,TrafficCamera_3,Car3
1498,TrafficCamera_3,Car3
1498,TrafficCamera_1,Car2
1498,TrafficCamera_1,Car2
1499,TrafficCamera_4,Car2
1499,TrafficCamera_3,Car3
1499,TrafficCamera_3,Car3
1499,TrafficCamera_1,Car2
1499,TrafficCamera_1,Car2
1500,TrafficCamera_4,Car2
1500,TrafficCamera_3,Car3
1500,TrafficCamera_3,Car3
1500,TrafficCamera_1,Car2
1500,TrafficCamera_1,Car2
1501,TrafficCamera_4,Car2
1501,TrafficCamera_3,Car3
1501,TrafficCamera_3,Car3
1501,TrafficCamera_1,Car2
1501,TrafficCamera_1,Car2
1502,TrafficCamera_4,Car2
1502,TrafficCamera_4,Car1
1502,TrafficCamera_3,Car3
1502,TrafficCamera_3,Car3
1502,TrafficCamera_1,Car2
1502,TrafficCamera_1,Car2
1503,TrafficCamera_4,Car2
1503,TrafficCamera_4,Car1
1503,TrafficCamera_3,Car3
1503,TrafficCamera_3,Car3
1503,TrafficCamera_1,Car2
1503,TrafficCamera_1,Car2
1504,TrafficCamera_4,Car2
1504,TrafficCamera_4,Car1
1504,TrafficCamera_3,Car3
1504,TrafficCamera_3,Car3
1504,TrafficCamera_1,Car2
1504,TrafficCamera_1,Car2
1505,TrafficCamera_4,Car2
1505,TrafficCamera_4,Car1
1505,TrafficCamera_3,Car3
1505,TrafficCamera_3,Car3
1505,TrafficCamera_1,Car2
1505,TrafficCamera_1,Car2
1506,TrafficCamera_4,Car2
1506,TrafficCamera_4,Car1
1506,TrafficCamera_3,Car3
1506,TrafficCamera_3,Car3
1506,TrafficCamera_1,Car2
1506,TrafficCamera_1,Car2
1507,TrafficCamera_4,Car2
1507,TrafficCamera_4,Car1
1507,TrafficCamera_3,Car3
1507,TrafficCamera_3,Car3
1507,TrafficCamera_1,Car2
1507,TrafficCamera_1,Car2
1508,TrafficCamera_4,Car2
1508,TrafficCamera_4,Car1
1508,TrafficCamera_3,Car3
1508,TrafficCamera_3,Car3
1508,TrafficCamera_1,Car2
1508,TrafficCamera_1,Car2
1509,TrafficCamera_4,Car2
1509,TrafficCamera_4,Car1
1509,TrafficCamera_3,Car3
1509,TrafficCamera_3,Car3
1509,TrafficCamera_1,Car2
1509,TrafficCamera_1,Car2
1510,TrafficCamera_4,Car2
1510,TrafficCamera_4,Car1
1510,TrafficCamera_3,Car3
1510,TrafficCamera_3,Car3
1510,TrafficCamera_1,Car2
1510,TrafficCamera_1,Car2
1511,TrafficCamera_4,Car2
1511,TrafficCamera_4,Car1
1511,TrafficCamera_3,Car3
1511,TrafficCamera_3,Car3
1511,TrafficCamera_1,Car2
1511,TrafficCamera_1,Car2
1512,TrafficCamera_4,Car2
1512,TrafficCamera_4,Car1
1512,TrafficCamera_3,Car3
1512,TrafficCamera_3,Car3
1512,TrafficCamera_1,Car2
1512,TrafficCamera_1,Car2
1513,TrafficCamera_4,Car2
1513,TrafficCamera_4,Car1
1513,TrafficCamera_3,Car3
1513,TrafficCamera_3,Car3
1513,TrafficCamera_1,Car2
1513,TrafficCamera_1,Car2
1514,TrafficCamera_4,Car2
1514,TrafficCamera_4,Car1
1514,TrafficCamera_3,Car3
1514,TrafficCamera_3,Car3
1514,TrafficCamera_1,Car2
1514,TrafficCamera_1,Car2
1515,TrafficCamera_4,Car2
1515,TrafficCamera_4,Car1
1515,TrafficCamera_3,Car3
1515,TrafficCamera_3,Car3
1515,TrafficCamera_1,Car2
1515,TrafficCamera_1,Car2
1516,TrafficCamera_4,Car2
1516,TrafficCamera_4,Car1
1516,TrafficCamera_3,Car3
1516,TrafficCamera_3,Car3
1516,TrafficCamera_1,Car2
1516,TrafficCamera_1,Car2
1517,TrafficCamera_4,Car2
1517,TrafficCamera_4,Car1
1517,TrafficCamera_3,Car3
1517,TrafficCamera_3,Car3
